ticket_id,review,category,rating,emotion,confidence,priority
TKT-18903,"The hardware is awesome, with good display, camera and all... But the MIUI is a real TRAP. Reasons l",mobile,1,neutral,36.01%,MEDIUM
TKT-18907,The unit stopped charging within months of purchase. Was replaced by boat in 10 days of complaint wi,mobile accessories,1,anger/sadness,91.32%,HIGH
TKT-18909,Battery quality is worst I have honor 8c and it gives 2 days backup and this phone last only 12 hour,mobile,2,anger/sadness,50.06%,HIGH
TKT-18914,This laptop is the worst product pls my advice to everyone don't even look at it you ll waste your t,smartTv,1,anger/sadness,97.75%,HIGH
TKT-18926,Bad product no speed bat graphics,smartTv,3,anger/sadness,57.16%,HIGH
TKT-18927,"Book was good but the main topics are not covered in this book like mensuration, algebra and lots mo",books,2,anger/sadness,44.32%,HIGH
TKT-18930,This is very third class product..no one reply on customer care.. Don't buy...,smartTv,1,anger/sadness,95.67%,HIGH
TKT-18939,Lot of restrictions...Amazon is marketing this device but you dont allow apps to work on firestick..,smartTv,1,anger/sadness,67.12%,HIGH
TKT-18941,It is worse mobile as it heats continuously and creating pain in head during call. When consulted Sa,mobile,2,anger/sadness,67.97%,HIGH
TKT-18942,Completely fraud do not buy this,smartTv,1,anger/sadness,62.99%,HIGH
TKT-18943,If you want to buy redmi pro don't buy it . 1) camera quality very bad and front camera not unto mar,mobile,2,anger/sadness,77.40%,HIGH
TKT-18945,Lagging issue,mobile accessories,1,anger/sadness,61.89%,HIGH
TKT-18951,Average one month use mother board not working,smartTv,1,anger/sadness,66.62%,HIGH
TKT-18977,My mobile getting hanged when I am deleting Google chrome history and it's automatically restarting.,mobile,3,anger/sadness,78.73%,HIGH
TKT-18980,I not able to download any app through play store. Called honor customer care thrice and thrice amaz,mobile,1,anger/sadness,80.65%,HIGH
TKT-18981,Jack of my phone is not working i m in trouble pls returm it,mobile accessories,1,anger/sadness,69.84%,HIGH
TKT-18989,Very very very bad quality camara. Lost my money,mobile accessories,1,anger/sadness,90.16%,HIGH
TKT-18999,Defective product,smartTv,1,anger/sadness,94.62%,HIGH
TKT-19002,I ordered this product as it was good on paper and was in a good price bracket. The phone worked fin,mobile,2,anger/sadness,45.98%,HIGH
TKT-19003,"Getting a clicky sound when held at 45 degrees , mx150 throttles a lot , battery is just average",smartTv,2,neutral,34.49%,MEDIUM
TKT-19004,1. Getting more heat while charging M30s cellphone 2. No voice clatity while in call ie getting nois,mobile,2,anger/sadness,66.21%,HIGH
TKT-19005,I received this product.but could not connect through alexa app.proper instructions also not acailab,smartTv,1,anger/sadness,52.86%,HIGH
TKT-19012,Useless.. just max. 2 hrs battery back. On full volume drains within 30 minutes.,smartTv,1,anger/sadness,81.65%,HIGH
TKT-19018,Fake quality... camera is definitely not more than 8mp. Body and charger material is also substandar,mobile,1,anger/sadness,91.43%,HIGH
TKT-19025,Regret buying this phone...Battery backup is bad ...Phone is getting hang very often...,mobile,3,anger/sadness,80.78%,HIGH
TKT-19027,Product is good BT useless for me coz it's chord is not for mi A1..they should provide a separate ch,mobile,1,anger/sadness,64.54%,HIGH
TKT-19030,I received defective product,mobile accessories,1,anger/sadness,93.88%,HIGH
TKT-19038,Really waste this phone working process very slow and touch problem please don't buy mi phone please,mobile,1,anger/sadness,96.80%,HIGH
TKT-19039,Everything is good abt ths phn bt d only issue is that its screen goes blank for 5sec.i purchased th,mobile,1,anger/sadness,64.68%,HIGH
TKT-19041,Nothing like about this seller... Worst experience ever with seller.. I tried many times to start po,mobile accessories,1,anger/sadness,84.42%,HIGH
TKT-19045,Very slowly working,smartTv,1,anger/sadness,66.04%,HIGH
TKT-19054,This model gets very heated during functioning. I want to replace it . Amazon not responding at all.,mobile,1,anger/sadness,83.27%,HIGH
TKT-19059,"THE PHONE ISNOT GETTING RE-STARTED EVERY DAY ONE OR TWO TIME,, TODAY FINAL ITS GET HANGED NOR THE ON",mobile,1,anger/sadness,95.03%,HIGH
TKT-19061,Not up to the mark as it was shown in the Amazon app..I will give rating 2 .75 out of 5 I,mobile accessories,3,neutral,38.69%,MEDIUM
TKT-19066,The only issue I found in the phone is Heating.Its heat a lot,mobile accessories,3,anger/sadness,56.24%,HIGH
TKT-19071,Dislike is only one which I am facing till date is that Sometime When I call to someone with boatroc,mobile accessories,3,anger/sadness,51.06%,HIGH
TKT-19073,"Bekar phone, sasti TFT screen display ,Bad display quality, Bad camera quality, selfi camera is very",mobile accessories,1,anger/sadness,62.09%,HIGH
TKT-19077,Received this fridge when opened there was no warranty card no booklet and no keys with fridges i gu,refrigerator,2,anger/sadness,69.17%,HIGH
TKT-19113,Camera quality is low,mobile accessories,4,anger/sadness,42.62%,HIGH
TKT-19116,"I have had extremely bad experiences with Apple products, they suffer from a chronic problem which i",smartTv,1,anger/sadness,80.70%,HIGH
TKT-19117,Too cheap voice quality... Not even 20% compare to JBL,smartTv,1,anger/sadness,45.79%,HIGH
TKT-19120,My phone fell down in water and it's dead now and I went to the customer care center they check and ,mobile,1,anger/sadness,62.05%,HIGH
TKT-19125,What the hell is wrong with this phone. Finger print sensor is not working properly. My phone is reb,mobile,1,anger/sadness,74.48%,HIGH
TKT-19132,The product is very good but the battery life and the processor is very poor if you have a low budge,mobile,3,anger/sadness,44.99%,HIGH
TKT-19136,"Apps stuck specifically Sonyliv, memory is low.",smartTv,3,anger/sadness,56.19%,HIGH
TKT-19138,"Not able to even power on, product is not in working condition",mobile,1,anger/sadness,67.14%,HIGH
TKT-19155,Worst laptop as always,smartTv,1,anger/sadness,96.72%,HIGH
TKT-19176,"I got problem in my display, I am unable to see the stuff on my display. It's been only two months I",mobile accessories,1,anger/sadness,82.81%,HIGH
TKT-19181,Very poor camera and build quality. Extremely disappointed,mobile,1,anger/sadness,83.31%,HIGH
TKT-19196,Received a defective product... Showing installation error.... Cannot update.... Amazon refusing to ,mobile,1,anger/sadness,94.11%,HIGH
TKT-19204,Very bad performance plz don't buy it..,smartTv,1,anger/sadness,93.84%,HIGH
TKT-19206,Worst item I purchases 20days back it got damaged.and most importent no service centers in big citie,mobile,1,anger/sadness,97.06%,HIGH
TKT-19235,Fuckingggg product.... Every month I have to visit service center. Toll free no is always showing wr,smartTv,1,anger/sadness,89.15%,HIGH
TKT-19238,Please mi fans don't purchase this phone because the software was totally different there is no seco,mobile accessories,1,anger/sadness,94.55%,HIGH
TKT-19239,"After a month of using, right side headphone and mic is not working",mobile,1,anger/sadness,56.60%,HIGH
TKT-19246,I buyed this phone for 12000 but now price decreased by 6000 .... A loss 😥😥😥 ...... This phone has p,mobile,2,anger/sadness,77.65%,HIGH
TKT-19253,Poor battery backup,mobile,3,anger/sadness,59.64%,HIGH
TKT-19255,samsung galaxy m10 is the worst product in that M series. battery ----- camera ------ UI is not easy,mobile accessories,1,anger/sadness,59.61%,HIGH
TKT-19256,"Amazon sent me faulty watch, it never switched on, very unhappy with the order",refrigerator,1,anger/sadness,77.98%,HIGH
TKT-19257,"Everything is good but when I was start the phon 1st time it's shown on screen ""it's corrupted devic",mobile,5,anger/sadness,75.73%,HIGH
TKT-19271,"The product stopped working after 10 days of usage, the cable is not at all responding to any mobile",mobile,1,anger/sadness,88.56%,HIGH
TKT-19275,Phone and charger too much heat during charging. You can't even touch,mobile,1,anger/sadness,41.51%,HIGH
TKT-19278,Very bad qlty,smartTv,1,anger/sadness,67.42%,HIGH
TKT-19283,Very inaccurate and useless product.,refrigerator,1,anger/sadness,88.79%,HIGH
TKT-19296,"it just wouldn't work! had to return twice, and have asked for refund now.",mobile,1,anger/sadness,95.82%,HIGH
TKT-19300,"Hi, i bought this for 1500 from amazon but to tell you did not found out this worth 1500. Bought thi",mobile accessories,3,neutral,39.87%,MEDIUM
TKT-19314,This is my initial review. This phone will never let you feel that it's premium because it's sub sta,mobile,1,anger/sadness,64.79%,HIGH
TKT-19334,Worst product.. don't go for it. ... It's not at all working ... Sound comes out ... Worthless,mobile,1,anger/sadness,87.79%,HIGH
TKT-19339,Everything fine except one lens has a mark inside. See yhe pictures. Talked to amazon support and th,refrigerator,3,anger/sadness,47.50%,HIGH
TKT-19351,Not working at all. so much noise can not tolerate this any more. has to stopped using because of ir,smartTv,1,anger/sadness,61.16%,HIGH
TKT-19355,The cable seems to be durable but it's not. The cable stopped charging the mobile cable after 15 day,mobile,2,anger/sadness,81.04%,HIGH
TKT-19363,TV got delivered within a day. But highly dissatisfied with Sony service. I had been following up wi,smartTv,5,anger/sadness,80.95%,HIGH
TKT-19367,The right side of the earphone has stopped working. The microphone cannot be used for speaking as th,mobile,1,anger/sadness,89.83%,HIGH
TKT-19370,The voice reception quality is very low and cannot hear . Felt cheated by Amazon,smartTv,1,anger/sadness,84.50%,HIGH
TKT-19388,Its a laptop suitable for light gaming but has poor performance when you run software like SolidWork,smartTv,2,anger/sadness,45.10%,HIGH
TKT-19399,I bought the Samsung M30s on 28th Sept. But I am highly disappointed with this phone due to the foll,mobile,1,anger/sadness,73.48%,HIGH
TKT-19401,Bought this product with high hopes. Was disappointed with slow speed and videos buffering all the t,smartTv,1,anger/sadness,79.53%,HIGH
TKT-19411,This phone is hang after 1 month and fast shutdown when 20 to 1 percent battery And there pixels are,mobile accessories,1,anger/sadness,51.42%,HIGH
TKT-19426,"I bought this phone as a gift for my mom, on 10th of may ot was delivered. It is October and the pho",mobile accessories,1,anger/sadness,85.73%,HIGH
TKT-19427,Network quality very bad & battery performance very bad or system performance very poor I'm not happ,mobile accessories,1,anger/sadness,74.58%,HIGH
TKT-19432,"6GB RAM, sounds fancy right? Trust me, it only has the performance of 3GB. Disappointed after purcha",mobile accessories,1,anger/sadness,63.01%,HIGH
TKT-19439,Book is good but seller was fake .,books,1,anger/sadness,59.91%,HIGH
TKT-19454,My headsets are missing,mobile accessories,4,anger/sadness,47.37%,HIGH
TKT-19457,The product I received might have been defective. The flash light of it stopped within 5 days do not,refrigerator,1,anger/sadness,91.39%,HIGH
TKT-19460,"Average picture quality,poor sound quality Over all its for budget buyers..",mobile,3,anger/sadness,46.47%,HIGH
TKT-19471,This phone is worthless its battery is poor its camera is below average and service by Amazon is wor,mobile accessories,2,anger/sadness,95.60%,HIGH
TKT-19474,The mobile Stopped working within 15 days of purchase. It was not turning on or getting charged. Whe,mobile accessories,1,anger/sadness,97.97%,HIGH
TKT-19476,Absolutely Bogus Phone. Camera quality is Poor It takes 10secs to save a picture when photo taken wi,mobile,2,anger/sadness,63.07%,HIGH
TKT-19487,Waste of money... Don't buy it I highly recommend to buy road side speaker system guys it will be mo,smartTv,1,anger/sadness,94.65%,HIGH
TKT-19491,Below Avg. Not satisfied... Battery drain too fast And also taking 3 hours for Full Charge.. how com,mobile accessories,2,neutral,39.08%,MEDIUM
TKT-19505,I bought it on 14-May-2019. Camera is average when compared to its pixels mentioned. Battery life is,mobile accessories,1,anger/sadness,61.58%,HIGH
TKT-19507,"Don't buy any product from amazon, the seller is worst here. The product which comes here are poor i",smartTv,1,anger/sadness,99.46%,HIGH
TKT-19510,Worst product,smartTv,3,anger/sadness,96.48%,HIGH
TKT-19521,"After 3 months of use , it used to take 2-3 attempts to start charging and now after 10 months it ha",refrigerator,1,anger/sadness,42.08%,HIGH
TKT-19527,Audio not working properly,smartTv,1,anger/sadness,71.15%,HIGH
TKT-19540,Charger adapter was not working,smartTv,4,anger/sadness,42.81%,HIGH
TKT-19541,You guys cheated with me this phone is not worth for 16k it's heating like it catched fire . This ph,mobile accessories,1,anger/sadness,50.61%,HIGH
TKT-19545,Installation is. Very big problem forMI tv side Tv is not open bec installation men is not come so t,smartTv,1,anger/sadness,56.79%,HIGH
TKT-19548,Poor performance i have 3/32 variant & using for 6 month. It's average mobile. I used redmi 5 redmi ,mobile accessories,3,anger/sadness,47.92%,HIGH
TKT-19551,The laptop ia hanging too much and that's too when we are using it for basic surfing. No heavy games,smartTv,3,anger/sadness,45.88%,HIGH
TKT-19552,Got Damaged product,smartTv,1,anger/sadness,69.21%,HIGH
TKT-19562,Poor,smartTv,1,anger/sadness,86.99%,HIGH
TKT-19573,"Very bad speaker. Poor sound quality , disconnect in between",smartTv,1,anger/sadness,77.25%,HIGH
TKT-19580,I am happy with all other features except Battery backup is very poor in this phone. Though I have v,mobile,3,neutral,41.05%,MEDIUM
TKT-19585,Fingerprints doesn’t work I bought one month ago Also camera isn’t well if we talk about battery lif,smartTv,1,anger/sadness,81.56%,HIGH
TKT-19599,Sound is low,smartTv,5,anger/sadness,39.22%,HIGH
